RPM, Speed, Water-temp (engine), Air-temp manifold, Batt voltage, Pot, MAP, Lambda, Gear Neautral, Oil-press, Water-temp, Oil-temp, unix-tid
 5350,  0, 82, 58,14, 14, 947,0.106250,255,255, 89,116,1279450003.259403
 5129,  0, 81, 58,14, 10, 933,0.106250,254,255, 89,116,1279450003.314181
 5285,  0, 82, 58,14,  9, 910,0.105833,251,254, 89,116,1279450003.374166
 5285,  0, 82, 58,14,  9, 910,0.105833,254,255, 89,116,1279450003.434175
 5160,  0, 82, 58,14,  6, 864,0.105833,255,255, 89,116,1279450003.486169
 5160,  0, 82, 58,14,  6, 864,0.105833,255,255, 89,116,1279450003.546165
 4943,  0, 83, 58,14,  6, 860,0.105417,255,255, 89,116,1279450003.602082
 4702,  0, 81, 58,14,  6, 876,0.105000,255,255, 89,116,1279450003.662156
 4702,  0, 81, 58,14,  6, 876,0.105000,255,255, 89,116,1279450003.722180
 5030,  0, 86, 58,14,  8, 895,0.105000,254,255, 89,116,1279450003.774170
 5030,  0, 86, 58,14,  8, 895,0.105000,255,255, 89,116,1279450003.834177
 5079,  0, 82, 58,14,  8, 897,0.105000,255,255, 89,116,1279450003.890106
 5247,  0, 82, 58,14,  9, 894,0.105417,255,252, 89,116,1279450003.950097
 5247,  0, 82, 58,14,  9, 894,0.105417,255,255, 89,116,1279450004.006190
 4622,  0, 82, 58,14,  9, 926,0.105417,255,255, 89,116,1279450004.062141
 4622,  0, 82, 58,14,  9, 926,0.105417,255,255, 89,116,1279450004.122177
 5044,  0, 82, 58,14, 10, 929,0.105833,255,255, 89,116,1279450004.198118
 4587,  0, 82, 58,14, 10, 939,0.105833,255,255, 89,116,1279450004.235420
 4587,  0, 82, 58,14, 10, 939,0.105833,255,255, 89,116,1279450004.398143
 4958,  0, 82, 58,14, 10, 942,0.106250,255,255, 89,116,1279450004.418114
 4883,  0, 82, 58,14, 10, 942,0.106250,255,255, 89,116,1279450004.422076
 4883,  0, 82, 58,14, 10, 948,0.106250,255,255, 89,116,1279450004.466169
 4766,  0, 82, 58,14, 10, 944,0.106250,255,255, 89,116,1279450004.526113
 4766,  0, 82, 58,14, 10, 944,0.106250,255,255, 89,116,1279450004.582173
 4879,  0, 83, 58,14, 10, 944,0.106250,255,255, 89,116,1279450004.638111
 4705,  0, 82, 58,14, 11, 944,0.106250,255,255, 89,116,1279450004.702107
 4705,  0, 82, 58,14, 11, 953,0.105833,254,255, 89,116,1279450004.754174
 4883,  0, 83, 58,14, 11, 958,0.105833,255,255, 89,116,1279450004.882108
 4883,  0, 83, 58,14, 11, 958,0.105833,255,255, 89,116,1279450004.946074
 4705,  0, 82, 58,14, 11, 959,0.106250,255,255, 89,116,1279450004.946170
 4702,  0, 82, 58,14, 11, 962,0.106250,254,255, 89,116,1279450004.983420
 4702,  0, 82, 58,14, 11, 962,0.106250,254,255, 89,116,1279450005.094138
 4671,  0, 82, 58,14, 11, 963,0.106250,255,255, 89,116,1279450005.114119
 4671,  0, 82, 58,14, 11, 963,0.106250,255,255, 89,116,1279450005.158173
 4663,  0, 82, 58,14, 11, 960,0.106250,255,255, 89,116,1279450005.218189
 4837,  0, 82, 58,14, 11, 961,0.106250,255,255, 89,116,1279450005.282182
 4837,  0, 82, 58,14, 11, 961,0.106250,255,255, 89,116,1279450005.330112
 4618,  0, 82, 58,14, 14, 978,0.106250,255,255, 89,116,1279450005.386179
 4618,  0, 82, 58,14, 14, 978,0.106250,254,255, 89,116,1279450005.458105
 4925,  0, 83, 58,14, 17,1012,0.106250,255,255, 89,116,1279450005.499402
 4832,  0, 83, 58,14, 17,1026,0.105833,255,255, 89,116,1279450005.558169
 4832,  0, 83, 58,14, 17,1026,0.105833,255,255, 89,116,1279450005.618084
 5064,  0, 85, 58,14, 17,1028,0.105833,255,255, 89,116,1279450005.674088
 5064,  0, 85, 58,14, 17,1028,0.105833,254,255, 89,116,1279450005.734112
 4929,  0, 83, 58,14, 17,1025,0.106250,255,255, 89,116,1279450005.802131
 5074,  0, 83, 58,14, 17,1020,0.106250,255,255, 89,116,1279450005.850712
 5074,  0, 83, 58,14, 17,1020,0.106250,255,255, 89,116,1279450005.906196
 5074,  0, 83, 58,14, 15,1008,0.106250,255,255, 89,116,1279450005.962104
 5074,  0, 83, 58,14, 15,1008,0.106250,255,255, 89,116,1279450006.019189
 4916,  0, 83, 58,14,  4, 948,0.106250,255,255, 89,116,1279450006.078174
 4542,  0, 83, 58,14,  3, 883,0.106250,255,255, 89,116,1279450006.134172
 4542,  0, 83, 58,14,  3, 883,0.106250,255,255, 89,116,1279450006.194133
 4316,  0, 82, 58,14,  3, 878,0.105833,255,255, 89,116,1279450006.250104
 4316,  0, 83, 58,14,  3, 878,0.105833,255,255, 89,116,1279450006.322114
 4668,  0, 83, 58,14,  3, 871,0.105000,255,255, 89,116,1279450006.367407
 4523,  0, 87, 58,14,  4, 872,0.104583,254,255, 89,116,1279450006.422115
 4523,  0, 87, 58,14,  4, 872,0.104583,247,255, 89,116,1279450006.482107
 4534,  0, 83, 58,14, 12, 939,0.104583,255,255, 89,116,1279450006.534178
 4622,  0, 87, 58,14, 13, 939,0.104583,255,255, 89,116,1279450006.598107
 4622,  0, 87, 58,14, 13, 975,0.104583,255,255, 89,116,1279450006.654181
 4676,  0, 83, 58,14, 14, 982,0.105000,255,255, 89,116,1279450006.710179
 4676,  0, 83, 58,14, 14, 982,0.105000,254,255, 89,116,1279450006.770108
 4495,  0, 83, 58,14, 17,1026,0.105417,254,255, 89,116,1279450006.826110
 4671,  0, 83, 58,14, 23,1078,0.105833,255,255, 89,116,1279450006.882089
 4671,  0, 83, 58,14, 23,1078,0.105833,255,255, 89,116,1279450006.942175
 4783,  0, 87, 58,14, 24,1093,0.105833,255,255, 89,116,1279450006.998082
 4783,  0, 87, 58,14, 24,1093,0.105833,254,255, 89,116,1279450007.058108
 4727,  0, 83, 58,14, 24,1095,0.105833,255,255, 89,116,1279450007.114110
 5099,  0, 87, 58,14, 24,1096,0.105833,255,255, 89,116,1279450007.171416
 5099,  0, 87, 58,14, 24,1096,0.105833,255,255, 89,116,1279450007.230165
 5221,  0, 83, 58,14, 21,1084,0.105833,255,255, 89,116,1279450007.286085
 5221,  0, 83, 58,14, 21,1084,0.105833,255,255, 89,116,1279450007.346106
 5200,  0, 83, 58,14, 20,1056,0.105833,255,255, 89,116,1279450007.414122
 5489,  0, 83, 58,14, 17,1017,0.106250,255,255, 89,116,1279450007.459425
 5489,  0, 83, 58,14, 17,1017,0.106250,255,255, 89,116,1279450007.518132
 5422,  0, 83, 58,14, 17,1002,0.106250,255,255, 89,116,1279450007.574701
 5461,  0, 85, 58,14, 12,1002,0.106250,254,255, 89,116,1279450007.630142
 5461,  0, 85, 58,14, 12, 968,0.106250,255,255, 89,116,1279450007.690101
 5318,  0, 83, 58,14, 12, 936,0.106250,255,255, 89,116,1279450007.746123
 5318,  0, 83, 58,14, 12, 936,0.106250,255,255, 89,116,1279450007.802172
 5340,  0, 83, 58,14, 11, 912,0.105833,255,255, 89,116,1279450007.862101
 5211,  0, 83, 58,14,  9, 912,0.105833,255,255, 89,116,1279450007.918178
 5211,  0, 83, 58,14,  9, 890,0.105833,255,255, 89,116,1279450007.978135
 5185,  0, 83, 58,14,  9, 891,0.105417,255,255, 89,116,1279450008.031211
 5185,  0, 83, 58,14,  9, 891,0.105417,255,255, 89,116,1279450008.094115
 5350,  0, 83, 57,14,  9, 870,0.105000,255,255, 89,116,1279450008.147403
 5227,  0, 83, 57,14,  9, 870,0.105000,255,255, 89,116,1279450008.207165
 5227,  0, 83, 57,14,  9, 870,0.105417,255,255, 89,116,1279450008.266105
 5120,  0, 87, 58,14,  9, 885,0.105417,255,255, 89,118,1279450008.318188
 5120,  0, 87, 58,14,  9, 885,0.105417,255,255, 89,118,1279450008.382099
 5154,  0, 83, 57,14,  9, 894,0.105417,255,255, 89,118,1279450008.435184
 5399,  0, 83, 57,14,  9, 894,0.105417,255,249, 89,116,1279450008.494157
 5399,  0, 83, 57,14,  9, 882,0.105417,255,255, 89,116,1279450008.554109
 5275,  0, 83, 58,14,  9, 871,0.105833,254,255, 89,116,1279450008.610112
 5275,  0, 83, 58,14,  9, 871,0.105833,255,255, 89,116,1279450008.666129
 4837,  0, 83, 57,14,  9, 903,0.105833,255,255, 89,116,1279450008.722106
 5025,  0, 83, 57,14,  9, 913,0.105417,255,255, 89,116,1279450008.786113
 5025,  0, 83, 57,14,  9, 913,0.105417,255,255, 89,116,1279450008.846164
 5307,  0, 83, 57,14,  9, 903,0.105833,255,255, 89,118,1279450008.910137
 5307,  0, 83, 57,14,  9, 903,0.105833,254,255, 89,116,1279450008.951399
 4697,  0, 85, 57,14,  9, 895,0.105833,255,255, 89,116,1279450009.010106
 4663,  0, 83, 58,14,  9, 927,0.106250,255,255, 89,116,1279450009.070050
 4663,  0, 83, 58,14,  9, 927,0.106250,255,255, 89,116,1279450009.130106
 5175,  0, 83, 57,14,  9, 924,0.106250,254,255, 89,116,1279450009.183198
 5175,  0, 83, 57,14,  9, 924,0.106250,255,255, 89,116,1279450009.242129
 5064,  0, 83, 57,14,  9, 886,0.106250,255,255, 89,116,1279450009.302169
 4323,  0, 83, 57,14,  3, 872,0.106250,255,255, 89,116,1279450009.358119
 4323,  0, 83, 57,14,  3, 872,0.106250,255,255, 89,116,1279450009.419031
 4587,  0, 83, 57,14,  4, 876,0.106250,255,255, 89,116,1279450009.471195
 4837,  0, 83, 57,14,  4, 876,0.106250,255,255, 89,118,1279450009.530138
 4837,  0, 83, 57,14,  4, 861,0.105000,254,255, 89,118,1279450009.590112
 4676,  0, 88, 57,14, 11, 909,0.104583,254,255, 89,118,1279450009.642176
 4676,  0, 88, 57,14, 11, 909,0.104583,255,255, 89,118,1279450009.702126
 4953,  0, 86, 57,14, 14, 955,0.104583,255,255, 89,118,1279450009.755406
 5334,  0, 88, 57,14, 16, 980,0.105000,255,255, 89,116,1279450009.818192
 5334,  0, 88, 57,14, 16, 980,0.105000,255,255, 89,118,1279450009.874173
 4582,  0, 83, 57,14, 17,1015,0.105833,255,255, 89,116,1279450009.934103
 4582,  0, 83, 57,14, 17,1015,0.105833,255,255, 89,116,1279450009.990219
 4982,  0, 83, 57,14, 18,1025,0.106250,255,255, 89,116,1279450010.046109
 4902,  0, 83, 57,14, 18,1025,0.106250,255,255, 89,118,1279450010.106176
 4902,  0, 83, 57,14, 18,1041,0.106250,255,255, 89,116,1279450010.162170
 4996,  0, 83, 57,14, 18,1032,0.105833,255,255, 89,118,1279450010.218170
 4996,  0, 83, 57,14, 18,1032,0.105833,255,255, 89,118,1279450010.278177
 5169,  0, 83, 57,14, 18,1037,0.105833,255,255, 89,118,1279450010.334159
 5089,  0, 83, 57,14, 18,1032,0.105833,255,255, 89,116,1279450010.390161
 5089,  0, 83, 57,14, 18,1032,0.105833,255,255, 89,116,1279450010.454105
 5393,  0, 83, 57,14, 18,1027,0.106250,255,255, 89,118,1279450010.507217
 5291,  0, 83, 57,14, 18,1027,0.106250,255,255, 89,116,1279450010.566166
 5291,  0, 83, 57,14, 18,1023,0.106250,255,255, 89,116,1279450010.622109
 5496,  0, 88, 57,14, 18,1010,0.106250,242,255, 89,118,1279450010.678163
 5496,  0, 88, 57,14, 18,1010,0.106250,243,255, 89,118,1279450010.739165
 5602,  0, 83, 57,14, 18,1011,0.106250,255,255, 89,116,1279450010.794117
 5507,  0, 87, 57,14, 18,1011,0.106250,255,255, 89,116,1279450010.854099
 5507,  0, 87, 57,14, 18, 999,0.106250,253,255, 89,116,1279450010.922114
 5857,  0, 83, 57,14, 18, 998,0.106250,255,255, 89,118,1279450010.963402
 5857,  0, 83, 57,14, 18, 998,0.106250,255,255, 89,116,1279450011.023410
 5519,  0, 86, 57,14, 18, 992,0.106250,255,255, 89,116,1279450011.082162
 5775,  0, 83, 57,14, 18, 992,0.106250,255,255, 89,118,1279450011.138127
 5684,  0, 83, 57,14, 18, 986,0.106250,255,255, 89,118,1279450011.199198
 5824,  0, 84, 57,14, 17, 981,0.106250,255,255, 89,118,1279450011.254190
 5824,  0, 84, 57,14, 17, 981,0.106250,255,255, 89,118,1279450011.314194
 5525,  0, 83, 57,14, 14, 954,0.105833,255,255, 89,118,1279450011.370124
 5596,  0, 83, 57,14, 13, 931,0.105833,255,255, 89,118,1279450011.431127
 5596,  0, 83, 57,14, 13, 931,0.105833,255,255, 89,116,1279450011.498103
 5691,  0, 84, 57,14, 11, 900,0.105417,255,255, 89,116,1279450011.539404
 5691,  0, 84, 57,14, 11, 900,0.105417,254,255, 89,118,1279450011.602176
 5560,  0, 87, 57,14, 11, 873,0.105000,254,255, 89,116,1279450011.670115
 5416,  0, 83, 57,14, 11, 873,0.105000,255,255, 89,116,1279450011.766189
 5416,  0, 83, 57,14, 11, 876,0.105000,255,255, 87,116,1279450011.786044
 5549,  0, 83, 57,14, 10, 874,0.105000,255,255, 89,118,1279450011.834102
 5549,  0, 86, 57,14,  9, 874,0.105000,255,255, 89,118,1279450011.898181
 5461,  0, 86, 57,14,  9, 858,0.105417,255,255, 89,118,1279450011.943405
 5334,  0, 87, 57,14,  9, 860,0.105417,255,255, 89,116,1279450012.002254
 5334,  0, 87, 57,14,  9, 860,0.105417,254,255, 89,116,1279450012.062179
 5307,  0, 83, 57,14,  8, 858,0.105417,255,255, 89,118,1279450012.118077
 5307,  0, 83, 57,14,  8, 858,0.105417,255,246, 89,118,1279450012.174170
 5079,  0, 83, 57,14,  8, 858,0.105417,254,255, 89,116,1279450012.230161
 5196,  0, 82, 57,14,  8, 877,0.105417,242,255, 89,118,1279450012.298144
 5196,  0, 82, 57,14,  8, 877,0.105417,255,255, 89,116,1279450012.350135
 5139,  0, 83, 57,14,  8, 870,0.105417,255,255, 89,116,1279450012.406085
 5044,  0, 83, 57,14,  8, 870,0.105417,255,255, 89,118,1279450012.462177
 5044,  0, 83, 57,14,  8, 879,0.105833,255,255, 89,116,1279450012.542094
 4967,  0, 84, 57,14,  8, 887,0.105833,255,255, 89,116,1279450012.587239
 4967,  0, 84, 57,14,  8, 887,0.105833,255,255, 89,116,1279450012.637465
 4832,  0, 83, 57,14,  8, 895,0.105833,255,255, 89,118,1279450012.702164
 4832,  0, 83, 57,14,  8, 895,0.105833,251,255, 89,116,1279450012.750163
 4875,  0, 83, 57,14,  8, 903,0.105833,255,255, 89,116,1279450012.870136
 4562,  0, 83, 57,14,  8, 921,0.105833,246,253, 89,118,1279450012.890074
 4562,  0, 83, 57,14,  8, 921,0.105833,255,255, 89,116,1279450012.926106
 4492,  0, 83, 57,14,  9, 933,0.105833,254,255, 89,118,1279450012.994092
 4492,  0, 82, 57,14,  9, 933,0.105833,255,255, 89,118,1279450013.038127
 4492,  0, 82, 57,14,  9, 945,0.105833,251,255, 89,116,1279450013.098165
 4530,  0, 83, 57,14,  9, 938,0.105833,255,255, 89,116,1279450013.154107
 4530,  0, 83, 57,14,  9, 938,0.105833,255,255, 89,118,1279450013.210138
 4546,  0, 83, 57,14,  8, 945,0.105833,255,255, 89,118,1279450013.266173
 4431,  0, 82, 57,14,  6, 918,0.105833,255,255, 89,116,1279450013.330104
 4431,  0, 82, 57,14,  6, 918,0.105833,254,255, 89,118,1279450013.386113
 4367,  0, 82, 57,14,  5, 911,0.105833,255,255, 89,118,1279450013.482089
 4367,  0, 82, 57,14,  5, 911,0.105833,250,255, 89,118,1279450013.502074
 4438,  0, 85, 57,14,  5, 909,0.105833,254,255, 89,116,1279450013.554174
 4397,  0, 82, 57,14,  5, 900,0.105833,255,255, 89,118,1279450013.614164
 4397,  0, 82, 57,14,  5, 900,0.105833,255,255, 89,118,1279450013.674117
 4221,  0, 84, 57,14,  5, 910,0.105417,255,253, 89,118,1279450013.730118
 4221,  0, 84, 57,14,  5, 910,0.105417,255,255, 89,118,1279450013.787230
 4032,  0, 82, 57,14,  5, 920,0.105417,255,255, 89,116,1279450013.846107
 4312,  0, 82, 57,14,  5, 921,0.105000,255,255, 89,116,1279450013.903228
 4312,  0, 82, 57,14,  5, 921,0.105000,255,255, 89,116,1279450013.962179
 4393,  0, 87, 57,14,  5, 908,0.105417,255,255, 89,118,1279450014.018189
 4180,  0, 82, 57,14, 15, 908,0.105417,254,255, 89,118,1279450014.074188
 4180,  0, 82, 57,14, 15, 942,0.105417,254,255, 89,118,1279450014.154121
 5064,  0, 83, 57,14, 19,1037,0.105417,255,255, 89,116,1279450014.198923
 5064,  0, 83, 57,14, 19,1037,0.105417,255,255, 89,116,1279450014.254112
 4077,  0, 83, 57,14, 18,1049,0.105417,255,255, 89,118,1279450014.306172
 4077,  0, 83, 57,14, 18,1049,0.105417,255,255, 89,116,1279450014.422180
 4788,  0, 83, 57,14, 19,1058,0.105833,255,255, 89,116,1279450014.442107
 4550,  0, 83, 57,14, 19,1062,0.105833,255,247, 89,118,1279450014.478117
 4550,  0, 83, 57,14, 19,1062,0.105833,255,255, 89,116,1279450014.534189
 4727,  0, 85, 57,14, 19,1051,0.105833,255,255, 89,116,1279450014.590167
 5239,  0, 82, 57,14, 19,1051,0.105833,255,255, 89,116,1279450014.650171
 5124,  0, 82, 57,14, 19,1051,0.105833,254,255, 89,116,1279450014.706121
 4902,  0, 82, 57,14, 18,1044,0.105833,255,255, 89,116,1279450014.766166
 4902,  0, 82, 57,14, 18,1044,0.105833,255,255, 89,118,1279450014.822173
 5069,  0, 82, 57,14, 17,1025,0.106250,254,255, 89,116,1279450014.878193
 5232,  0, 82, 57,14, 16,1025,0.106250,255,255, 89,118,1279450014.938104
 5232,  0, 82, 57,14, 16,1014,0.106250,254,255, 89,118,1279450014.998145
 5006,  0, 87, 57,14, 16,1000,0.106250,255,255, 89,116,1279450015.070108
 5006,  0, 87, 57,14, 16,1000,0.106250,255,255, 89,116,1279450015.115408
 5334,  0, 83, 57,14, 16, 993,0.106250,255,255, 89,116,1279450015.166108
 5334,  0, 83, 57,14, 16, 993,0.106250,255,255, 89,116,1279450015.226115
 5323,  0, 83, 57,14, 16, 990,0.106250,255,255, 89,116,1279450015.282190
 5243,  0, 82, 57,14, 15, 979,0.106250,255,255, 89,116,1279450015.338172
 5243,  0, 82, 57,14, 15, 979,0.106250,255,255, 89,118,1279450015.398129
 5502,  0, 82, 57,14, 13, 954,0.106250,255,255, 89,116,1279450015.455180
 5405,  0, 83, 57,14, 14, 948,0.105833,255,255, 89,116,1279450015.514108
 5405,  0, 83, 57,14, 14, 948,0.105833,255,255, 89,118,1279450015.570164
 5450,  0, 82, 57,14, 14, 947,0.105833,255,255, 89,116,1279450015.630110
 5450,  0, 82, 57,14, 14, 947,0.105833,255,255, 89,118,1279450015.686115
 5328,  0, 82, 57,14, 14, 948,0.105833,255,255, 89,118,1279450015.743070
 5560,  0, 82, 57,14, 14, 954,0.106250,254,255, 89,116,1279450015.798201
 5560,  0, 82, 57,14, 14, 954,0.106250,254,255, 89,118,1279450015.859204
 5247,  0, 86, 57,14, 15, 952,0.105833,255,255, 89,118,1279450015.914109
 5560,  0, 82, 57,14, 15, 952,0.105833,255,255, 89,118,1279450015.975103
 5560,  0, 82, 57,14, 15, 954,0.106250,255,255, 89,116,1279450016.031163
 5393,  0, 82, 57,14, 15, 957,0.106250,255,255, 89,118,1279450016.087189
 5393,  0, 82, 57,14, 15, 957,0.106250,255,255, 89,118,1279450016.146173
 5334,  0, 82, 57,14, 15, 947,0.106250,254,255, 89,118,1279450016.202141
 5334,  0, 82, 57,14, 15, 947,0.106250,255,255, 89,118,1279450016.262092
 5461,  0, 82, 57,14, 14, 949,0.106250,254,255, 89,116,1279450016.318196
 5388,  0, 82, 57,14, 14, 946,0.105833,255,255, 89,116,1279450016.374136
 5388,  0, 82, 57,14, 14, 946,0.105833,255,255, 89,118,1279450016.434164
 5328,  0, 82, 57,14, 10, 915,0.105833,255,255, 89,116,1279450016.490155
 5328,  0, 82, 57,14, 10, 915,0.105833,255,255, 89,118,1279450016.546188
 5253,  0, 82, 57,14,  8, 874,0.105417,255,255, 89,118,1279450016.606166
 4991,  0, 82, 57,14,  6, 870,0.105000,255,255, 89,118,1279450016.662168
 4991,  0, 82, 57,14,  6, 870,0.105000,253,255, 89,118,1279450016.722178
 4676,  0, 81, 57,14,  6, 884,0.105000,255,255, 89,118,1279450016.882094
 4953,  0, 86, 57,14,  6, 885,0.104583,255,255, 89,116,1279450016.915104
 4953,  0, 86, 57,14,  6, 885,0.104583,255,255, 89,118,1279450016.915222
 4805,  0, 86, 57,14,  6, 875,0.104583,255,255, 89,118,1279450016.950080
 4805,  0, 83, 56,14,  6, 875,0.104583,253,255, 89,116,1279450017.010185
 4731,  0, 83, 56,14,  6, 879,0.105000,255,255, 89,118,1279450017.066118
 4714,  0, 82, 57,14,  6, 885,0.105000,255,255, 89,118,1279450017.126118
 4714,  0, 82, 57,14,  6, 885,0.105417,255,255, 89,118,1279450017.182179
 4503,  0, 82, 57,14,  6, 892,0.105417,255,255, 89,118,1279450017.242191
 4642,  0, 82, 57,14,  6, 892,0.105417,255,255, 89,118,1279450017.438130
 4642,  0, 82, 57,14,  6, 895,0.105417,255,255, 89,118,1279450017.462074
 4550,  0, 86, 57,14,  6, 897,0.105417,255,255, 89,118,1279450017.462191
 4550,  0, 86, 57,14,  6, 897,0.105417,255,255, 89,118,1279450017.479419
 4614,  0, 82, 57,14,  6, 897,0.105833,255,255, 89,118,1279450017.527412
 4510,  0, 82, 57,14,  6, 897,0.105833,255,255, 89,118,1279450017.586113
 4510,  0, 82, 57,14,  6, 897,0.105417,255,255, 89,118,1279450017.642179
 4555,  0, 81, 57,14,  9, 935,0.105417,255,255, 89,118,1279450017.698148
 4555,  0, 81, 57,14,  9, 935,0.105417,255,255, 89,118,1279450017.762200
 4902,  0, 83, 57,14, 20,1006,0.105417,255,255, 89,118,1279450017.814116
 4415,  0, 82, 56,14, 21,1054,0.105833,255,255, 89,118,1279450017.874114
 4415,  0, 82, 56,14, 21,1054,0.105833,255,255, 89,118,1279450017.942106
 4774,  0, 82, 57,14, 22,1074,0.106250,254,255, 89,118,1279450017.987394
 4774,  0, 82, 57,14, 22,1074,0.106250,255,255, 89,118,1279450018.050193
 4837,  0, 82, 57,14, 22,1075,0.106250,255,255, 89,118,1279450018.102123
 4996,  0, 82, 57,14, 21,1070,0.106250,255,255, 89,118,1279450018.162113
 4996,  0, 82, 57,14, 21,1070,0.106250,255,255, 89,118,1279450018.219141
 5094,  0, 82, 57,14, 20,1056,0.106250,255,255, 89,118,1279450018.275365
 5094,  0, 82, 57,14, 20,1056,0.106250,255,255, 89,118,1279450018.334175
 5099,  0, 82, 57,14, 15,1029,0.105833,255,255, 89,118,1279450018.386196
 5269,  0, 84, 56,14, 15, 997,0.105833,255,255, 89,118,1279450018.450099
 5269,  0, 84, 56,14, 15, 997,0.105833,255,255, 89,118,1279450018.506104
 5069,  0, 86, 57,14, 15, 984,0.105833,255,255, 89,118,1279450018.562155
 5069,  0, 86, 57,14, 15, 984,0.105833,254,255, 89,118,1279450018.622104
 5444,  0, 82, 56,14, 15, 975,0.105833,255,255, 89,118,1279450018.674164
 5269,  0, 81, 57,14, 15, 974,0.106250,255,255, 89,118,1279450018.734182
 5269,  0, 81, 57,14, 15, 974,0.106250,255,255, 89,118,1279450018.794108
 5399,  0, 81, 57,14, 14, 963,0.106250,254,255, 89,118,1279450018.850085
 5399,  0, 81, 57,14, 14, 963,0.106250,255,255, 89,118,1279450018.910110
 5079,  0, 82, 57,14,  7, 906,0.105833,255,255, 89,118,1279450018.963153
 4902,  0, 81, 57,14,  7, 889,0.105833,254,255, 89,118,1279450019.022150
 4902,  0, 81, 57,14,  7, 889,0.105833,255,255, 89,118,1279450019.082109
 5165,  0, 84, 56,14,  7, 890,0.105417,255,255, 89,118,1279450019.138085
 5200,  0, 81, 56,14,  7, 861,0.105417,255,255, 89,118,1279450019.198105
 5200,  0, 81, 56,14,  7, 861,0.105000,255,255, 89,118,1279450019.270105
 4953,  0, 84, 56,14,  7, 864,0.105000,255,255, 89,118,1279450019.307398
 4953,  0, 84, 56,14,  7, 864,0.105000,255,255, 89,118,1279450019.374095
 5039,  0, 86, 56,14,  7, 883,0.104583,255,255, 89,118,1279450019.422189
 5079,  0, 81, 56,14,  7, 875,0.104583,255,255, 89,118,1279450019.482168
 5079,  0, 81, 56,14,  7, 875,0.104583,255,255, 89,118,1279450019.542203
 5006,  0, 82, 56,14,  7, 871,0.105000,255,255, 89,118,1279450019.598157
 5006,  0, 82, 56,14,  7, 871,0.105000,255,255, 89,118,1279450019.658084
 4958,  0, 81, 56,14,  7, 871,0.105417,255,255, 89,118,1279450019.710178
 4495,  0, 83, 56,14,  7, 894,0.105417,255,255, 89,118,1279450019.770112
 4495,  0, 83, 56,14,  7, 894,0.105417,255,255, 89,118,1279450019.831411
 4801,  0, 81, 56,14,  7, 906,0.105833,254,255, 89,118,1279450019.883407
 4801,  0, 81, 56,14,  7, 906,0.105833,255,255, 89,118,1279450019.942170
 4832,  0, 81, 56,14,  7, 903,0.105833,255,255, 89,118,1279450020.002939
 4832,  0, 82, 56,14,  7, 903,0.105833,255,255, 89,118,1279450020.058149
 4514,  0, 82, 56,14,  7, 904,0.105833,255,255, 89,118,1279450020.118161
 4546,  0, 81, 56,14,  8, 921,0.105833,255,255, 89,118,1279450020.171392
 4546,  0, 81, 56,14,  8, 921,0.105833,255,255, 89,118,1279450020.234082
 4870,  0, 81, 56,14,  8, 924,0.105833,255,255, 89,118,1279450020.286179
 4651,  0, 81, 56,14,  8, 914,0.105833,255,255, 89,118,1279450020.346162
 4651,  0, 81, 56,14,  8, 914,0.105833,254,255, 89,118,1279450020.406114
 4671,  0, 81, 56,14,  9, 931,0.105833,255,255, 89,118,1279450020.462105
 4671,  0, 81, 56,14, 11, 931,0.105833,254,255, 89,118,1279450020.523104
 4685,  0, 81, 56,14, 11, 940,0.105833,255,255, 89,118,1279450020.574163
 4788,  0, 83, 56,14, 11, 956,0.105833,254,255, 89,118,1279450020.634112
 4788,  0, 83, 56,14, 11, 956,0.105833,255,255, 89,118,1279450020.694113
 4770,  0, 81, 56,14, 11, 956,0.105833,255,255, 89,118,1279450020.747401
 4663,  0, 83, 56,14, 11, 956,0.105833,255,255, 89,118,1279450020.806181
 4663,  0, 83, 56,14, 11, 962,0.105833,255,255, 89,118,1279450020.890071
 4702,  0, 82, 56,14, 11, 961,0.105833,255,252, 89,118,1279450020.922083
 4702,  0, 82, 56,14, 11, 961,0.105833,255,255, 89,118,1279450020.987415
 4788,  0, 84, 56,14, 12, 959,0.105833,255,255, 89,118,1279450021.134111
 4788,  0, 81, 56,14, 12, 964,0.105833,255,255, 89,118,1279450021.179242
 4788,  0, 81, 56,14, 12, 964,0.105833,255,255, 89,118,1279450021.182101
 4735,  0, 81, 56,14, 12, 964,0.106250,255,255, 89,118,1279450021.210127
 4735,  0, 81, 56,14, 12, 964,0.106250,255,255, 89,118,1279450021.278121
 4865,  0, 82, 56,14, 13, 966,0.105833,255,255, 89,118,1279450021.323403
 4916,  0, 81, 56,14, 14, 985,0.105833,254,255, 89,118,1279450021.382108
 4916,  0, 81, 56,14, 14, 985,0.105833,255,255, 89,118,1279450021.442105
 4972,  0, 82, 56,14, 15, 993,0.105833,251,255, 89,118,1279450021.498178
 4972,  0, 82, 56,14, 15, 993,0.105833,254,255, 89,118,1279450021.554163
 4766,  0, 81, 56,14, 16,1005,0.106250,255,255, 89,118,1279450021.610168
 5227,  0, 82, 56,14, 20,1025,0.106250,255,255, 89,118,1279450021.670109
 5227,  0, 82, 56,14, 20,1025,0.106250,255,255, 89,118,1279450021.726125
 5094,  0, 84, 56,14, 20,1048,0.105833,255,255, 89,118,1279450021.791106
